id,raceid,racetype,racetypeid,ballotorder,candidateid,description,delegatecount,electiondate,electtotal,electwon,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
floridaofficial-120001-12105,120001,Republican Primary,Republican Primary,997402,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,167,1,167,12105,Polk,,,,Florida,FL,,,53972,0.90741,
floridaofficial-120001-12107,120001,Republican Primary,Republican Primary,997403,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,35,1,35,12107,Putnam,,,,Florida,FL,,,707,0.094481,
floridaofficial-120001-12107,120001,Republican Primary,Republican Primary,997404,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,35,1,35,12107,Putnam,,,,Florida,FL,,,6776,0.90552,
floridaofficial-120001-12109,120001,Republican Primary,Republican Primary,997405,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,46,1,46,12109,St. Johns,,,,Florida,FL,,,2729,0.080029,
floridaofficial-120001-12109,120001,Republican Primary,Republican Primary,997406,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,46,1,46,12109,St. Johns,,,,Florida,FL,,,31371,0.91997,
floridaofficial-120001-12111,120001,Republican Primary,Republican Primary,997407,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,64,1,64,12111,St. Lucie,,,,Florida,FL,,,2916,0.12611,
floridaofficial-120001-12111,120001,Republican Primary,Republican Primary,997408,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,64,1,64,12111,St. Lucie,,,,Florida,FL,,,20207,0.87389,
floridaofficial-120001-12113,120001,Republican Primary,Republican Primary,997409,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,3709,0.14736,
floridaofficial-120001-12113,120001,Republican Primary,Republican Primary,997410,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,21460,0.85264,
floridaofficial-120001-12115,120001,Republican Primary,Republican Primary,997411,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,99,1,99,12115,Sarasota,,,,Florida,FL,,,6675,0.13446,
floridaofficial-120001-12115,120001,Republican Primary,Republican Primary,997412,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,99,1,99,12115,Sarasota,,,,Florida,FL,,,42968,0.86554,
floridaofficial-120001-12117,120001,Republican Primary,Republican Primary,997413,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,81,1,81,12117,Seminole,,,,Florida,FL,,,4306,0.10686,
floridaofficial-120001-12117,120001,Republican Primary,Republican Primary,997414,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,81,1,81,12117,Seminole,,,,Florida,FL,,,35989,0.89314,
floridaofficial-120001-12119,120001,Republican Primary,Republican Primary,997415,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,26,1,26,12119,Sumter,,,,Florida,FL,,,1032,0.041531,
floridaofficial-120001-12119,120001,Republican Primary,Republican Primary,997416,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,26,1,26,12119,Sumter,,,,Florida,FL,,,23817,0.95847,
floridaofficial-120001-12121,120001,Republican Primary,Republican Primary,997417,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,16,1,16,12121,Suwannee,,,,Florida,FL,,,528,0.11367,
floridaofficial-120001-12121,120001,Republican Primary,Republican Primary,997418,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,16,1,16,12121,Suwannee,,,,Florida,FL,,,4117,0.88633,
floridaofficial-120001-12123,120001,Republican Primary,Republican Primary,997419,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,14,1,14,12123,Taylor,,,,Florida,FL,,,223,0.11584,
floridaofficial-120001-12123,120001,Republican Primary,Republican Primary,997420,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,14,1,14,12123,Taylor,,,,Florida,FL,,,1702,0.88416,
floridaofficial-120001-12125,120001,Republican Primary,Republican Primary,997421,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,13,1,13,12125,Union,,,,Florida,FL,,,178,0.12824,
floridaofficial-120001-12125,120001,Republican Primary,Republican Primary,997422,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,13,1,13,12125,Union,,,,Florida,FL,,,1210,0.87176,
floridaofficial-120001-12127,120001,Republican Primary,Republican Primary,997423,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,125,1,125,12127,Volusia,,,,Florida,FL,,,4813,0.091429,
floridaofficial-120001-12127,120001,Republican Primary,Republican Primary,997424,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,125,1,125,12127,Volusia,,,,Florida,FL,,,47829,0.90857,
floridaofficial-120001-12129,120001,Republican Primary,Republican Primary,997425,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,0,0,12,12129,Wakulla,,,,Florida,FL,,,465,0.13616,
floridaofficial-120001-12129,120001,Republican Primary,Republican Primary,997426,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,0,0,12,12129,Wakulla,,,,Florida,FL,,,2950,0.86384,
floridaofficial-120001-12131,120001,Republican Primary,Republican Primary,997427,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,21,1,21,12131,Walton,,,,Florida,FL,,,2230,0.20479,
floridaofficial-120001-12131,120001,Republican Primary,Republican Primary,997428,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,21,1,21,12131,Walton,,,,Florida,FL,,,8659,0.79521,
floridaofficial-120001-12133,120001,Republican Primary,Republican Primary,997429,floridaofficial-71036,,,,,,,Roque,,,,De La Fuente,,,FALSE,,United States Senator,Republican Party,floridaofficial-71036,,0,0,12,12133,Washington,,,,Florida,FL,,,324,0.10557,
floridaofficial-120001-12133,120001,Republican Primary,Republican Primary,997430,floridaofficial-71039,,,,,,,Rick,,,,Scott,,,FALSE,,United States Senator,Republican Party,floridaofficial-71039,,0,0,12,12133,Washington,,,,Florida,FL,,,2745,0.89443,
floridaofficial-140011-12033,140011,Republican Primary,Republican Primary,997431,floridaofficial-70029,,,,,,,Cris,,,,Dosev,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-70029,,79,1,79,12033,Escambia,,,,Florida,FL,,,13565,0.37048,
floridaofficial-140011-12033,140011,Republican Primary,Republican Primary,997432,floridaofficial-69668,,,,,,,Matt,,,,Gaetz,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-69668,,79,1,79,12033,Escambia,,,,Florida,FL,,,21313,0.58208,
floridaofficial-140011-12033,140011,Republican Primary,Republican Primary,997433,floridaofficial-69933,,,,,,,John,,,,Mills,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-69933,,79,1,79,12033,Escambia,,,,Florida,FL,,,1737,0.047440,
floridaofficial-140011-12059,140011,Republican Primary,Republican Primary,997434,floridaofficial-70029,,,,,,,Cris,,,,Dosev,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-70029,,6,1,6,12059,Holmes,,,,Florida,FL,,,217,0.11427,
floridaofficial-140011-12059,140011,Republican Primary,Republican Primary,997435,floridaofficial-69668,,,,,,,Matt,,,,Gaetz,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-69668,,6,1,6,12059,Holmes,,,,Florida,FL,,,1517,0.79884,
floridaofficial-140011-12059,140011,Republican Primary,Republican Primary,997436,floridaofficial-69933,,,,,,,John,,,,Mills,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-69933,,6,1,6,12059,Holmes,,,,Florida,FL,,,165,0.086888,
floridaofficial-140011-12091,140011,Republican Primary,Republican Primary,997437,floridaofficial-70029,,,,,,,Cris,,,,Dosev,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-70029,,52,1,52,12091,Okaloosa,,,,Florida,FL,,,5515,0.21187,
floridaofficial-140011-12091,140011,Republican Primary,Republican Primary,997438,floridaofficial-69668,,,,,,,Matt,,,,Gaetz,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-69668,,52,1,52,12091,Okaloosa,,,,Florida,FL,,,19326,0.74245,
floridaofficial-140011-12091,140011,Republican Primary,Republican Primary,997439,floridaofficial-69933,,,,,,,John,,,,Mills,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-69933,,52,1,52,12091,Okaloosa,,,,Florida,FL,,,1189,0.045678,
floridaofficial-140011-12113,140011,Republican Primary,Republican Primary,997440,floridaofficial-70029,,,,,,,Cris,,,,Dosev,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-70029,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,9181,0.36343,
floridaofficial-140011-12113,140011,Republican Primary,Republican Primary,997441,floridaofficial-69668,,,,,,,Matt,,,,Gaetz,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-69668,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,15128,0.59884,
floridaofficial-140011-12113,140011,Republican Primary,Republican Primary,997442,floridaofficial-69933,,,,,,,John,,,,Mills,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-69933,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,953,0.037725,
floridaofficial-140011-12131,140011,Republican Primary,Republican Primary,997443,floridaofficial-70029,,,,,,,Cris,,,,Dosev,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-70029,,21,1,21,12131,Walton,,,,Florida,FL,,,1943,0.18044,
floridaofficial-140011-12131,140011,Republican Primary,Republican Primary,997444,floridaofficial-69668,,,,,,,Matt,,,,Gaetz,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-69668,,21,1,21,12131,Walton,,,,Florida,FL,,,7885,0.73226,
floridaofficial-140011-12131,140011,Republican Primary,Republican Primary,997445,floridaofficial-69933,,,,,,,John,,,,Mills,,,FALSE,,"Representative in Congress, District 1",Republican Party,floridaofficial-69933,,21,1,21,12131,Walton,,,,Florida,FL,,,940,0.087296,
floridaofficial-140012-12033,140012,Democratic Primary,Democratic Primary,997446,floridaofficial-69968,,,,,,,Phil,,,,Ehr,,,FALSE,,"Representative in Congress, District 1",Democratic Party,floridaofficial-69968,,79,1,79,12033,Escambia,,,,Florida,FL,,,8956,0.41337,
floridaofficial-140012-12033,140012,Democratic Primary,Democratic Primary,997447,floridaofficial-70383,,,,,,,Jennifer,,,,Zimmerman,,,FALSE,,"Representative in Congress, District 1",Democratic Party,floridaofficial-70383,,79,1,79,12033,Escambia,,,,Florida,FL,,,12710,0.58663,
floridaofficial-140012-12059,140012,Democratic Primary,Democratic Primary,997448,floridaofficial-69968,,,,,,,Phil,,,,Ehr,,,FALSE,,"Representative in Congress, District 1",Democratic Party,floridaofficial-69968,,6,1,6,12059,Holmes,,,,Florida,FL,,,221,0.36111,
floridaofficial-140012-12059,140012,Democratic Primary,Democratic Primary,997449,floridaofficial-70383,,,,,,,Jennifer,,,,Zimmerman,,,FALSE,,"Representative in Congress, District 1",Democratic Party,floridaofficial-70383,,6,1,6,12059,Holmes,,,,Florida,FL,,,391,0.63889,
floridaofficial-140012-12091,140012,Democratic Primary,Democratic Primary,997450,floridaofficial-69968,,,,,,,Phil,,,,Ehr,,,FALSE,,"Representative in Congress, District 1",Democratic Party,floridaofficial-69968,,52,1,52,12091,Okaloosa,,,,Florida,FL,,,2602,0.40092,
floridaofficial-140012-12091,140012,Democratic Primary,Democratic Primary,997451,floridaofficial-70383,,,,,,,Jennifer,,,,Zimmerman,,,FALSE,,"Representative in Congress, District 1",Democratic Party,floridaofficial-70383,,52,1,52,12091,Okaloosa,,,,Florida,FL,,,3888,0.59908,
floridaofficial-140012-12113,140012,Democratic Primary,Democratic Primary,997452,floridaofficial-69968,,,,,,,Phil,,,,Ehr,,,FALSE,,"Representative in Congress, District 1",Democratic Party,floridaofficial-69968,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,2109,0.33978,
floridaofficial-140012-12113,140012,Democratic Primary,Democratic Primary,997453,floridaofficial-70383,,,,,,,Jennifer,,,,Zimmerman,,,FALSE,,"Representative in Congress, District 1",Democratic Party,floridaofficial-70383,,41,1,41,12113,Santa Rosa,,,,Florida,FL,,,4098,0.66022,
floridaofficial-140012-12131,140012,Democratic Primary,Democratic Primary,997454,floridaofficial-69968,,,,,,,Phil,,,,Ehr,,,FALSE,,"Representative in Congress, District 1",Democratic Party,floridaofficial-69968,,21,1,21,12131,Walton,,,,Florida,FL,,,754,0.36302,
floridaofficial-140012-12131,140012,Democratic Primary,Democratic Primary,997455,floridaofficial-70383,,,,,,,Jennifer,,,,Zimmerman,,,FALSE,,"Representative in Congress, District 1",Democratic Party,floridaofficial-70383,,21,1,21,12131,Walton,,,,Florida,FL,,,1323,0.63698,
floridaofficial-140022-12005,140022,Democratic Primary,Democratic Primary,997456,floridaofficial-70409,,,,,,,Brandon,,,,Peters,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70409,,44,1,44,12005,Bay,,,,Florida,FL,,,4548,0.60608,
floridaofficial-140022-12005,140022,Democratic Primary,Democratic Primary,997457,floridaofficial-70053,,,,,,,Bob,,,,Rackleff,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70053,,44,1,44,12005,Bay,,,,Florida,FL,,,2956,0.39392,
floridaofficial-140022-12013,140022,Democratic Primary,Democratic Primary,997458,floridaofficial-70409,,,,,,,Brandon,,,,Peters,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70409,,11,1,11,12013,Calhoun,,,,Florida,FL,,,601,0.53613,
floridaofficial-140022-12013,140022,Democratic Primary,Democratic Primary,997459,floridaofficial-70053,,,,,,,Bob,,,,Rackleff,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70053,,11,1,11,12013,Calhoun,,,,Florida,FL,,,520,0.46387,
floridaofficial-140022-12023,140022,Democratic Primary,Democratic Primary,997460,floridaofficial-70409,,,,,,,Brandon,,,,Peters,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70409,,19,1,19,12023,Columbia,,,,Florida,FL,,,2242,0.69134,
floridaofficial-140022-12023,140022,Democratic Primary,Democratic Primary,997461,floridaofficial-70053,,,,,,,Bob,,,,Rackleff,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70053,,19,1,19,12023,Columbia,,,,Florida,FL,,,1001,0.30866,
floridaofficial-140022-12029,140022,Democratic Primary,Democratic Primary,997462,floridaofficial-70409,,,,,,,Brandon,,,,Peters,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70409,,10,1,10,12029,Dixie,,,,Florida,FL,,,540,0.65296,
floridaofficial-140022-12029,140022,Democratic Primary,Democratic Primary,997463,floridaofficial-70053,,,,,,,Bob,,,,Rackleff,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70053,,10,1,10,12029,Dixie,,,,Florida,FL,,,287,0.34704,
floridaofficial-140022-12037,140022,Democratic Primary,Democratic Primary,997464,floridaofficial-70409,,,,,,,Brandon,,,,Peters,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70409,,8,1,8,12037,Franklin,,,,Florida,FL,,,1257,0.63293,
floridaofficial-140022-12037,140022,Democratic Primary,Democratic Primary,997465,floridaofficial-70053,,,,,,,Bob,,,,Rackleff,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70053,,8,1,8,12037,Franklin,,,,Florida,FL,,,729,0.36707,
floridaofficial-140022-12041,140022,Democratic Primary,Democratic Primary,997466,floridaofficial-70409,,,,,,,Brandon,,,,Peters,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70409,,10,1,10,12041,Gilchrist,,,,Florida,FL,,,475,0.64016,
floridaofficial-140022-12041,140022,Democratic Primary,Democratic Primary,997467,floridaofficial-70053,,,,,,,Bob,,,,Rackleff,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70053,,10,1,10,12041,Gilchrist,,,,Florida,FL,,,267,0.35984,
floridaofficial-140022-12045,140022,Democratic Primary,Democratic Primary,997468,floridaofficial-70409,,,,,,,Brandon,,,,Peters,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70409,,10,1,10,12045,Gulf,,,,Florida,FL,,,670,0.61865,
floridaofficial-140022-12045,140022,Democratic Primary,Democratic Primary,997469,floridaofficial-70053,,,,,,,Bob,,,,Rackleff,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70053,,10,1,10,12045,Gulf,,,,Florida,FL,,,413,0.38135,
floridaofficial-140022-12059,140022,Democratic Primary,Democratic Primary,997470,floridaofficial-70409,,,,,,,Brandon,,,,Peters,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70409,,3,1,3,12059,Holmes,,,,Florida,FL,,,224,0.66667,
floridaofficial-140022-12059,140022,Democratic Primary,Democratic Primary,997471,floridaofficial-70053,,,,,,,Bob,,,,Rackleff,,,FALSE,,"Representative in Congress, District 2",Democratic Party,floridaofficial-70053,,3,1,3,12059,Holmes,,,,Florida,FL,,,112,0.33333,
